motion_flag,motion_severity,motion_explanation,dropout_flag,dropout_severity,dropout_explanation,spike_flag,spike_severity,spike_explanation,flatline_flag,flatline_severity,flatline_explanation,any_artifact,artifact_burden
0,0.0,"amp_var=0.299 (thr=0.5, range-normalized), hf_power_ratio=0.123 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.287 (thr=0.5, range-normalized), hf_power_ratio=0.164 (thr=0.4)",1,0.28125,longest_dropout=36 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.0703125
0,0.0,"amp_var=0.301 (thr=0.5, range-normalized), hf_power_ratio=0.135 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.292 (thr=0.5, range-normalized), hf_power_ratio=0.128 (thr=0.4)",1,0.375,longest_dropout=48 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.09375
0,0.0,"amp_var=0.416 (thr=0.5, range-normalized), hf_power_ratio=0.025 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.399 (thr=0.5, range-normalized), hf_power_ratio=0.024 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.350 (thr=0.5, range-normalized), hf_power_ratio=0.064 (thr=0.4)",0,0.2265625,longest_dropout=29 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.056640625
0,0.0,"amp_var=0.430 (thr=0.5, range-normalized), hf_power_ratio=0.009 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.389 (thr=0.5, range-normalized), hf_power_ratio=0.034 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.285 (thr=0.5, range-normalized), hf_power_ratio=0.178 (thr=0.4)",0,0.2421875,longest_dropout=31 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.060546875
0,0.0,"amp_var=0.251 (thr=0.5, range-normalized), hf_power_ratio=0.116 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.302 (thr=0.5, range-normalized), hf_power_ratio=0.128 (thr=0.4)",0,0.15625,longest_dropout=20 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.0390625
0,0.0,"amp_var=0.390 (thr=0.5, range-normalized), hf_power_ratio=0.025 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.378 (thr=0.5, range-normalized), hf_power_ratio=0.051 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.369 (thr=0.5, range-normalized), hf_power_ratio=0.037 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.299 (thr=0.5, range-normalized), hf_power_ratio=0.139 (thr=0.4)",1,0.3359375,longest_dropout=43 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.083984375
0,0.0,"amp_var=0.289 (thr=0.5, range-normalized), hf_power_ratio=0.102 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.338 (thr=0.5, range-normalized), hf_power_ratio=0.096 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.379 (thr=0.5, range-normalized), hf_power_ratio=0.047 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.259 (thr=0.5, range-normalized), hf_power_ratio=0.184 (thr=0.4)",1,0.46875,longest_dropout=60 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.1171875
0,0.0,"amp_var=0.416 (thr=0.5, range-normalized), hf_power_ratio=0.019 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.382 (thr=0.5, range-normalized), hf_power_ratio=0.049 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.353 (thr=0.5, range-normalized), hf_power_ratio=0.040 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.245 (thr=0.5, range-normalized), hf_power_ratio=0.176 (thr=0.4)",1,0.453125,longest_dropout=58 samples (thr=32),1,0.15625,"n_spikes=1, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.15234375
0,0.0,"amp_var=0.402 (thr=0.5, range-normalized), hf_power_ratio=0.038 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.381 (thr=0.5, range-normalized), hf_power_ratio=0.048 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.391 (thr=0.5, range-normalized), hf_power_ratio=0.031 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.367 (thr=0.5, range-normalized), hf_power_ratio=0.069 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.418 (thr=0.5, range-normalized), hf_power_ratio=0.051 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.363 (thr=0.5, range-normalized), hf_power_ratio=0.051 (thr=0.4)",0,0.0234375,longest_dropout=3 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.005859375
0,0.0,"amp_var=0.295 (thr=0.5, range-normalized), hf_power_ratio=0.164 (thr=0.4)",1,0.390625,longest_dropout=50 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.09765625
0,0.0,"amp_var=0.371 (thr=0.5, range-normalized), hf_power_ratio=0.057 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.347 (thr=0.5, range-normalized), hf_power_ratio=0.103 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.369 (thr=0.5, range-normalized), hf_power_ratio=0.046 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.381 (thr=0.5, range-normalized), hf_power_ratio=0.032 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.344 (thr=0.5, range-normalized), hf_power_ratio=0.072 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.395 (thr=0.5, range-normalized), hf_power_ratio=0.037 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.377 (thr=0.5, range-normalized), hf_power_ratio=0.046 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.271 (thr=0.5, range-normalized), hf_power_ratio=0.141 (thr=0.4)",0,0.125,longest_dropout=16 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.03125
0,0.0,"amp_var=0.280 (thr=0.5, range-normalized), hf_power_ratio=0.127 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.351 (thr=0.5, range-normalized), hf_power_ratio=0.086 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.343 (thr=0.5, range-normalized), hf_power_ratio=0.097 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.299 (thr=0.5, range-normalized), hf_power_ratio=0.122 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.287 (thr=0.5, range-normalized), hf_power_ratio=0.158 (thr=0.4)",1,0.2734375,longest_dropout=35 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.068359375
0,0.0,"amp_var=0.275 (thr=0.5, range-normalized), hf_power_ratio=0.155 (thr=0.4)",1,0.28125,longest_dropout=36 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.0703125
0,0.0,"amp_var=0.313 (thr=0.5, range-normalized), hf_power_ratio=0.155 (thr=0.4)",1,0.265625,longest_dropout=34 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.06640625
0,0.0,"amp_var=0.329 (thr=0.5, range-normalized), hf_power_ratio=0.110 (thr=0.4)",1,0.3125,longest_dropout=40 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.078125
0,0.0,"amp_var=0.297 (thr=0.5, range-normalized), hf_power_ratio=0.132 (thr=0.4)",1,0.4140625,longest_dropout=53 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.103515625
0,0.0,"amp_var=0.276 (thr=0.5, range-normalized), hf_power_ratio=0.174 (thr=0.4)",1,0.28125,longest_dropout=36 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.0703125
0,0.0,"amp_var=0.280 (thr=0.5, range-normalized), hf_power_ratio=0.193 (thr=0.4)",1,0.4140625,longest_dropout=53 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.103515625
0,0.0,"amp_var=0.344 (thr=0.5, range-normalized), hf_power_ratio=0.074 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.279 (thr=0.5, range-normalized), hf_power_ratio=0.139 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.402 (thr=0.5, range-normalized), hf_power_ratio=0.030 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.380 (thr=0.5, range-normalized), hf_power_ratio=0.028 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.420 (thr=0.5, range-normalized), hf_power_ratio=0.014 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.423 (thr=0.5, range-normalized), hf_power_ratio=0.030 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.281 (thr=0.5, range-normalized), hf_power_ratio=0.237 (thr=0.4)",1,0.40625,longest_dropout=52 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.1015625
0,0.0,"amp_var=0.398 (thr=0.5, range-normalized), hf_power_ratio=0.018 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.380 (thr=0.5, range-normalized), hf_power_ratio=0.042 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.280 (thr=0.5, range-normalized), hf_power_ratio=0.152 (thr=0.4)",1,0.3046875,longest_dropout=39 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.076171875
0,0.0,"amp_var=0.385 (thr=0.5, range-normalized), hf_power_ratio=0.063 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.356 (thr=0.5, range-normalized), hf_power_ratio=0.060 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.376 (thr=0.5, range-normalized), hf_power_ratio=0.040 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.407 (thr=0.5, range-normalized), hf_power_ratio=0.008 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.303 (thr=0.5, range-normalized), hf_power_ratio=0.094 (thr=0.4)",1,0.4140625,longest_dropout=53 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.103515625
0,0.0,"amp_var=0.258 (thr=0.5, range-normalized), hf_power_ratio=0.168 (thr=0.4)",1,0.4453125,longest_dropout=57 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.111328125
0,0.0,"amp_var=0.399 (thr=0.5, range-normalized), hf_power_ratio=0.042 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.288 (thr=0.5, range-normalized), hf_power_ratio=0.164 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.441 (thr=0.5, range-normalized), hf_power_ratio=0.005 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.421 (thr=0.5, range-normalized), hf_power_ratio=0.015 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.387 (thr=0.5, range-normalized), hf_power_ratio=0.065 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.416 (thr=0.5, range-normalized), hf_power_ratio=0.027 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.355 (thr=0.5, range-normalized), hf_power_ratio=0.077 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.366 (thr=0.5, range-normalized), hf_power_ratio=0.083 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.386 (thr=0.5, range-normalized), hf_power_ratio=0.055 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.388 (thr=0.5, range-normalized), hf_power_ratio=0.058 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.360 (thr=0.5, range-normalized), hf_power_ratio=0.074 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.277 (thr=0.5, range-normalized), hf_power_ratio=0.155 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.316 (thr=0.5, range-normalized), hf_power_ratio=0.145 (thr=0.4)",1,0.3828125,longest_dropout=49 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.095703125
0,0.0,"amp_var=0.360 (thr=0.5, range-normalized), hf_power_ratio=0.051 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.298 (thr=0.5, range-normalized), hf_power_ratio=0.163 (thr=0.4)",1,0.3046875,longest_dropout=39 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.076171875
0,0.0,"amp_var=0.296 (thr=0.5, range-normalized), hf_power_ratio=0.100 (thr=0.4)",1,0.28125,longest_dropout=36 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.0703125
0,0.0,"amp_var=0.386 (thr=0.5, range-normalized), hf_power_ratio=0.063 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.368 (thr=0.5, range-normalized), hf_power_ratio=0.054 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.324 (thr=0.5, range-normalized), hf_power_ratio=0.157 (thr=0.4)",0,0.2109375,longest_dropout=27 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.052734375
0,0.0,"amp_var=0.440 (thr=0.5, range-normalized), hf_power_ratio=0.009 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.340 (thr=0.5, range-normalized), hf_power_ratio=0.072 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.281 (thr=0.5, range-normalized), hf_power_ratio=0.137 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.318 (thr=0.5, range-normalized), hf_power_ratio=0.115 (thr=0.4)",1,0.3046875,longest_dropout=39 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.076171875
0,0.0,"amp_var=0.269 (thr=0.5, range-normalized), hf_power_ratio=0.173 (thr=0.4)",1,0.28125,longest_dropout=36 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.0703125
0,0.0,"amp_var=0.353 (thr=0.5, range-normalized), hf_power_ratio=0.011 (thr=0.4)",1,0.265625,longest_dropout=34 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.06640625
0,0.0,"amp_var=0.410 (thr=0.5, range-normalized), hf_power_ratio=0.008 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.415 (thr=0.5, range-normalized), hf_power_ratio=0.003 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.390 (thr=0.5, range-normalized), hf_power_ratio=0.013 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.398 (thr=0.5, range-normalized), hf_power_ratio=0.017 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.312 (thr=0.5, range-normalized), hf_power_ratio=0.141 (thr=0.4)",0,0.171875,longest_dropout=22 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.04296875
0,0.0,"amp_var=0.295 (thr=0.5, range-normalized), hf_power_ratio=0.136 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.298 (thr=0.5, range-normalized), hf_power_ratio=0.108 (thr=0.4)",1,0.4296875,longest_dropout=55 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",1,0.107421875
0,0.0,"amp_var=0.292 (thr=0.5, range-normalized), hf_power_ratio=0.104 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.397 (thr=0.5, range-normalized), hf_power_ratio=0.025 (thr=0.4)",0,0.015625,longest_dropout=2 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.00390625
0,0.0,"amp_var=0.399 (thr=0.5, range-normalized), hf_power_ratio=0.021 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
0,0.0,"amp_var=0.369 (thr=0.5, range-normalized), hf_power_ratio=0.081 (thr=0.4)",0,0.0078125,longest_dropout=1 samples (thr=32),0,0.0,"n_spikes=0, z_threshold=4.0",0,0.0,"flat_windows=0, threshold=0.0001",0,0.001953125
